肠	0.14457831325301204	0.41566265060240964	0.4397590361445783
股	0.3557312252964427	0.233201581027668	0.41106719367588934
肢	0.17391304347826086	0.2608695652173913	0.5652173913043478
患	0.16279069767441862	0.2558139534883721	0.5813953488372093
肤	0.14864864864864866	0.527027027027027	0.32432432432432434
肥	0.31851851851851853	0.3333333333333333	0.34814814814814815
悦	0.2682926829268293	0.36585365853658536	0.36585365853658536
您	0.49514563106796117	0.10679611650485436	0.39805825242718446
肩	0.23300970873786409	0.5825242718446602	0.18446601941747573
肪	0.0	0.4444444444444444	0.5555555555555556
悬	0.5573770491803278	0.3770491803278688	0.06557377049180328
肬	0.0	0.0	1.0
悭	0.2	0.2	0.6
肮	0.3333333333333333	0.6666666666666666	0.0
悮	0.0	0.0	1.0
肯	0.46511627906976744	0.2558139534883721	0.27906976744186046
悯	0.25	0.25	0.5
悱	0.5	0.5	0.0
肱	0.09090909090909091	0.2727272727272727	0.6363636363636364
育	0.08	0.5428571428571428	0.37714285714285717
悲	0.5324675324675324	0.24675324675324675	0.22077922077922077
悴	0.0	0.2	0.8
肴	0.16666666666666666	0.3333333333333333	0.5
悸	0.25	0.0	0.75
肺	0.44	0.28	0.28
悻	0.5	0.25	0.25
悼	0.5	0.25	0.25
肼	0.0	0.0	1.0
肽	0.0	0.0	1.0
肾	0.49122807017543857	0.17543859649122806	0.3333333333333333
肿	0.20408163265306123	0.32653061224489793	0.46938775510204084
胀	0.09523809523809523	0.38095238095238093	0.5238095238095238
胁	0.47058823529411764	0.23529411764705882	0.29411764705882354
胃	0.5283018867924528	0.16981132075471697	0.3018867924528302
胄	0.0	0.0	1.0
情	0.22237762237762237	0.406993006993007	0.3706293706293706
胆	0.26732673267326734	0.3811881188118812	0.35148514851485146
惆	1.0	0.0	0.0
惊	0.5575221238938053	0.25663716814159293	0.18584070796460178
惋	0.5	0.0	0.5
背	0.4392523364485981	0.2383177570093458	0.32242990654205606
胎	0.18666666666666668	0.21333333333333335	0.6
惏	0.0	1.0	0.0
惑	0.075	0.425	0.5
惓	0.0	0.0	1.0
胔	0.0	0.0	1.0
惕	0.0	0.23076923076923078	0.7692307692307693
胖	0.5	0.17857142857142858	0.32142857142857145
惘	0.5	0.0	0.5
惙	1.0	0.0	0.0
胙	0.0	1.0	0.0
惚	0.0	0.0	1.0
胚	0.875	0.125	0.0
胛	0.0	0.5	0.5
惛	0.0	0.0	1.0
惜	0.2558139534883721	0.18604651162790697	0.5581395348837209
胜	0.17647058823529413	0.46568627450980393	0.35784313725490197
惝	0.5	0.5	0.0
胝	0.0	0.5	0.5
胞	0.09433962264150944	0.39622641509433965	0.5094339622641509
惟	0.6136363636363636	0.3181818181818182	0.06818181818181818
惠	0.2696629213483146	0.3258426966292135	0.4044943820224719
胠	0.0	1.0	0.0
胡	0.6730769230769231	0.26282051282051283	0.0641025641025641
胤	0.0	0.0	1.0
胥	0.0	0.5	0.5
惦	1.0	0.0	0.0
惧	0.11538461538461539	0.19230769230769232	0.6923076923076923
胧	0.0	0.4	0.6
惨	0.6666666666666666	0.2222222222222222	0.1111111111111111
胨	0.0	0.0	1.0
惩	0.5	0.4166666666666667	0.08333333333333333
胪	0.0	0.0	1.0
惫	0.0	0.5	0.5
胫	0.2	0.8	0.0
惬	0.6666666666666666	0.0	0.3333333333333333
惭	0.18181818181818182	0.45454545454545453	0.36363636363636365
胭	1.0	0.0	0.0
惮	0.1111111111111111	0.0	0.8888888888888888
惯	0.23255813953488372	0.37209302325581395	0.3953488372093023
胯	1.0	0.0	0.0
惰	0.25	0.375	0.375
胰	1.0	0.0	0.0
胱	0.14285714285714285	0.7142857142857143	0.14285714285714285
想	0.27298850574712646	0.3132183908045977	0.41379310344827586
胳	0.6363636363636364	0.2727272727272727	0.09090909090909091
胴	1.0	0.0	0.0
惴	0.5	0.25	0.25
胶	0.29444444444444445	0.35555555555555557	0.35
惶	0.34782608695652173	0.391304347826087	0.2608695652173913
胸	0.5042016806722689	0.16806722689075632	0.3277310924369748
惸	0.0	0.5	0.5
惹	0.6346153846153846	0.28846153846153844	0.07692307692307693
胺	0.0	0.16666666666666666	0.8333333333333334
惺	0.35714285714285715	0.42857142857142855	0.21428571428571427
胼	0.5	0.5	0.0
能	0.166383701188455	0.3870967741935484	0.4465195246179966
胾	0.0	0.0	1.0
愀	1.0	0.0	0.0
愁	0.3118279569892473	0.3655913978494624	0.3225806451612903
脂	0.18181818181818182	0.3977272727272727	0.42045454545454547
脆	0.36363636363636365	0.2727272727272727	0.36363636363636365
愆	0.0	0.4	0.6
愈	0.4074074074074074	0.18518518518518517	0.4074074074074074
愉	0.3333333333333333	0.3333333333333333	0.3333333333333333
脉	0.15714285714285714	0.34285714285714286	0.5
脊	0.5185185185185185	0.25925925925925924	0.2222222222222222
愊	0.0	1.0	0.0
脍	0.3333333333333333	0.5	0.16666666666666666
愎	0.0	0.5	0.5
意	0.15432098765432098	0.39814814814814814	0.44753086419753085
脏	0.32432432432432434	0.2702702702702703	0.40540540540540543
脐	0.3333333333333333	0.4166666666666667	0.25
脑	0.2517985611510791	0.3345323741007194	0.4136690647482014
愒	0.0	1.0	0.0
脓	0.6666666666666666	0.1111111111111111	0.2222222222222222
愓	0.0	0.0	1.0
脔	0.0	0.0	1.0
愕	0.25	0.25	0.5
脖	0.4444444444444444	0.4444444444444444	0.1111111111111111
脚	0.27586206896551724	0.23275862068965517	0.49137931034482757
愚	0.6136363636363636	0.18181818181818182	0.20454545454545456
感	0.3023952095808383	0.31137724550898205	0.38622754491017963
愠	0.6666666666666666	0.0	0.3333333333333333
愣	0.6153846153846154	0.07692307692307693	0.3076923076923077
脣	0.0	1.0	0.0
愤	0.38461538461538464	0.23076923076923078	0.38461538461538464
愦	0.0	0.5	0.5
愧	0.17857142857142858	0.32142857142857145	0.5
脩	0.3333333333333333	0.6666666666666666	0.0
愫	0.0	0.0	1.0
愬	0.0	0.0	1.0
脯	0.0	0.3333333333333333	0.6666666666666666
脰	0.0	1.0	0.0
脱	0.673469387755102	0.1836734693877551	0.14285714285714285
脲	1.0	0.0	0.0
脸	0.2631578947368421	0.17293233082706766	0.5639097744360902
脾	0.30434782608695654	0.4782608695652174	0.21739130434782608
愿	0.10526315789473684	0.3026315789473684	0.5921052631578947
腆	0.0	0.5	0.5
慈	0.5957446808510638	0.2978723404255319	0.10638297872340426
腈	0.25	0.25	0.5
腊	0.4	0.36	0.24
腋	0.26666666666666666	0.2	0.5333333333333333
慌	0.2903225806451613	0.45161290322580644	0.25806451612903225
腌	0.8333333333333334	0.16666666666666666	0.0
慎	0.3953488372093023	0.3023255813953488	0.3023255813953488
腐	0.26506024096385544	0.5301204819277109	0.20481927710843373
慑	0.2	0.4	0.4
腑	0.0	0.08333333333333333	0.9166666666666666
腓	1.0	0.0	0.0
腔	0.038461538461538464	0.46153846153846156	0.5
慕	0.35294117647058826	0.29411764705882354	0.35294117647058826
腕	0.25	0.375	0.375
腘	0.0	0.0	1.0
慝	0.0	0.0	1.0
慢	0.4942528735632184	0.1839080459770115	0.3218390804597701
腥	0.375	0.375	0.25
慧	0.375	0.22916666666666666	0.3958333333333333
腧	0.0	1.0	0.0
慨	0.17857142857142858	0.5714285714285714	0.25
腩	0.0	0.0	1.0
腭	0.25	0.5	0.25
腮	0.16666666666666666	0.3333333333333333	0.5
腯	0.0	0.0	1.0
慰	0.4	0.22857142857142856	0.37142857142857144
腰	0.42	0.23	0.35
腱	0.5	0.0	0.5
腴	0.0	0.6	0.4
慴	0.0	1.0	0.0
慵	0.25	0.5	0.25
慷	0.8	0.13333333333333333	0.06666666666666667
腹	0.2824427480916031	0.366412213740458	0.3511450381679389
腺	0.12	0.52	0.36
腻	0.2857142857142857	0.21428571428571427	0.5
腼	1.0	0.0	0.0
腾	0.2926829268292683	0.32926829268292684	0.3780487804878049
腿	0.12857142857142856	0.14285714285714285	0.7285714285714285
膀	0.5	0.14285714285714285	0.35714285714285715
膂	0.3333333333333333	0.3333333333333333	0.3333333333333333
膈	0.3333333333333333	0.3333333333333333	0.3333333333333333
膊	0.0	0.6363636363636364	0.36363636363636365
憋	0.8333333333333334	0.16666666666666666	0.0
憍	0.0	1.0	0.0
憎	0.3333333333333333	0.3333333333333333	0.3333333333333333
膏	0.30985915492957744	0.323943661971831	0.36619718309859156
膑	0.0	0.0	1.0
憔	0.6666666666666666	0.3333333333333333	0.0
膘	1.0	0.0	0.0
膛	0.0	0.14285714285714285	0.8571428571428571
膜	0.05660377358490566	0.2169811320754717	0.7264150943396226
膝	0.3611111111111111	0.3333333333333333	0.3055555555555556
憝	0.0	0.0	1.0
膦	0.5	0.5	0.0
憧	0.6666666666666666	0.0	0.3333333333333333
膨	0.8	0.2	0.0
憨	0.7777777777777778	0.0	0.2222222222222222
憩	0.25	0.0	0.75
憬	0.5	0.0	0.5
憰	0.0	1.0	0.0
膳	0.3333333333333333	0.0	0.6666666666666666
膺	0.25	0.16666666666666666	0.5833333333333334
膻	0.0	0.2	0.8
憾	0.14285714285714285	0.14285714285714285	0.7142857142857143
臀	0.2222222222222222	0.1111111111111111	0.6666666666666666
懂	0.25806451612903225	0.12903225806451613	0.6129032258064516
臂	0.10606060606060606	0.3787878787878788	0.5151515151515151
臃	1.0	0.0	0.0
臆	0.5714285714285714	0.14285714285714285	0.2857142857142857
懈	0.1111111111111111	0.3333333333333333	0.5555555555555556
懊	1.0	0.0	0.0
臊	0.0	0.0	1.0
懑	0.0	0.0	1.0
懒	0.45161290322580644	0.25806451612903225	0.2903225806451613
臡	0.0	1.0	0.0
臣	0.1323529411764706	0.25	0.6176470588235294
懦	0.375	0.25	0.375
臧	0.8333333333333334	0.16666666666666666	0.0
自	0.5609284332688588	0.40522243713733075	0.033849129593810444
臬	0.0	0.0	1.0
臭	0.4	0.26153846153846155	0.3384615384615385
至	0.29842931937172773	0.33507853403141363	0.36649214659685864
致	0.3137254901960784	0.32679738562091504	0.35947712418300654
懵	0.8	0.2	0.0
臻	0.0	0.0	1.0
臼	0.26666666666666666	0.3333333333333333	0.4
臾	0.0	0.0	1.0
懿	0.2	0.6	0.2
舀	1.0	0.0	0.0
舂	0.3333333333333333	0.3333333333333333	0.3333333333333333
舄	0.16666666666666666	0.3333333333333333	0.5
舅	0.42857142857142855	0.21428571428571427	0.35714285714285715
舆	0.2857142857142857	0.6190476190476191	0.09523809523809523
戈	0.10576923076923077	0.5288461538461539	0.36538461538461536
戊	1.0	0.0	0.0
舌	0.11377245508982035	0.23353293413173654	0.6526946107784432
戌	0.14285714285714285	0.14285714285714285	0.7142857142857143
舍	0.34074074074074073	0.1925925925925926	0.4666666666666667
戍	0.3333333333333333	0.3333333333333333	0.3333333333333333
戎	0.47058823529411764	0.17647058823529413	0.35294117647058826
戏	0.10861423220973783	0.3408239700374532	0.550561797752809
成	0.2884231536926148	0.44510978043912175	0.26646706586826346
舐	0.5555555555555556	0.3333333333333333	0.1111111111111111
我	0.6072607260726073	0.19691969196919692	0.19581958195819582
舒	0.5882352941176471	0.2549019607843137	0.1568627450980392
戒	0.36363636363636365	0.16666666666666666	0.4696969696969697
舔	0.7142857142857143	0.2857142857142857	0.0
戕	0.6666666666666666	0.0	0.3333333333333333
或	0.696969696969697	0.10606060606060606	0.19696969696969696
战	0.2808988764044944	0.31685393258426964	0.40224719101123596
戚	0.16666666666666666	0.2	0.6333333333333333
戛	0.6923076923076923	0.3076923076923077	0.0
舛	0.5	0.0	0.5
舜	0.35714285714285715	0.5	0.14285714285714285
舞	0.25112107623318386	0.2600896860986547	0.48878923766816146
舟	0.06741573033707865	0.3707865168539326	0.5617977528089888
戟	0.14285714285714285	0.35714285714285715	0.5
舢	1.0	0.0	0.0
戢	0.2	0.7	0.1
舣	0.0	1.0	0.0
舨	0.0	0.0	1.0
航	0.4101123595505618	0.3089887640449438	0.2808988764044944
截	0.631578947368421	0.2631578947368421	0.10526315789473684
舫	0.0	0.0	1.0
般	0.03636363636363636	0.43636363636363634	0.5272727272727272
戬	0.0	0.0	1.0
戮	0.1875	0.3125	0.5
舰	0.20930232558139536	0.18604651162790697	0.6046511627906976
舱	0.2857142857142857	0.0	0.7142857142857143
戳	0.7142857142857143	0.0	0.2857142857142857
舳	1.0	0.0	0.0
戴	0.6413043478260869	0.2608695652173913	0.09782608695652174
舵	0.14285714285714285	0.07142857142857142	0.7857142857142857
舶	0.2857142857142857	0.42857142857142855	0.2857142857142857
户	0.10774410774410774	0.39730639730639733	0.494949494949495
舷	0.4	0.0	0.6
船	0.28484848484848485	0.11515151515151516	0.6
舻	0.0	1.0	0.0
戾	0.1111111111111111	0.2222222222222222	0.6666666666666666
房	0.28450106157112526	0.28450106157112526	0.4309978768577495
所	0.3078393881453155	0.3938814531548757	0.2982791586998088
扁	0.7037037037037037	0.07407407407407407	0.2222222222222222
扃	0.0	0.6666666666666666	0.3333333333333333
艄	1.0	0.0	0.0
扇	0.26	0.2	0.54
艇	0.041666666666666664	0.0	0.9583333333333334
扈	0.125	0.375	0.5
扉	0.25	0.0	0.75
手	0.2800387596899225	0.4021317829457364	0.3178294573643411
才	0.3215339233038348	0.3805309734513274	0.29793510324483774
扎	0.48936170212765956	0.2765957446808511	0.23404255319148937
扑	0.5396825396825397	0.31746031746031744	0.14285714285714285
扒	0.7	0.3	0.0
打	0.6006944444444444	0.22916666666666666	0.1701388888888889
扔	0.875	0.0	0.125
托	0.3765432098765432	0.3888888888888889	0.2345679012345679
艘	0.0	0.0	1.0
扛	0.6	0.4	0.0
扞	1.0	0.0	0.0
扢	0.0	1.0	0.0
扣	0.4578313253012048	0.1686746987951807	0.37349397590361444
扦	1.0	0.0	0.0
执	0.574468085106383	0.3829787234042553	0.0425531914893617
扩	0.7450980392156863	0.19607843137254902	0.058823529411764705
扪	0.35714285714285715	0.6428571428571429	0.0
扫	0.5054945054945055	0.3626373626373626	0.13186813186813187
扬	0.24736842105263157	0.3894736842105263	0.3631578947368421
扭	0.6666666666666666	0.16666666666666666	0.16666666666666666
扮	0.42105263157894735	0.15789473684210525	0.42105263157894735
良	0.3546511627906977	0.4069767441860465	0.23837209302325582
扯	0.49019607843137253	0.17647058823529413	0.3333333333333333
艰	0.5142857142857142	0.22857142857142856	0.2571428571428571
扰	0.10810810810810811	0.2702702702702703	0.6216216216216216
扱	0.0	1.0	0.0
色	0.14804063860667635	0.29898403483309144	0.5529753265602322
艳	0.35365853658536583	0.2804878048780488	0.36585365853658536
扳	0.75	0.25	0.0
艴	1.0	0.0	0.0
扶	0.527027027027027	0.3918918918918919	0.08108108108108109
批	0.4864864864864865	0.26126126126126126	0.25225225225225223
艺	0.2564102564102564	0.46153846153846156	0.28205128205128205
扼	0.7142857142857143	0.2857142857142857	0.0
找	0.5859375	0.15625	0.2578125
艾	0.6962025316455697	0.16455696202531644	0.13924050632911392
承	0.4533333333333333	0.37333333333333335	0.17333333333333334
艿	0.0	0.0	1.0
技	0.24504950495049505	0.6014851485148515	0.15346534653465346
节	0.19413092550790068	0.25733634311512416	0.5485327313769752
抂	0.0	1.0	0.0
抃	0.3333333333333333	0.6666666666666666	0.0
抄	0.6	0.16	0.24
抉	0.5	0.3125	0.1875
把	0.37423312883435583	0.2331288343558282	0.39263803680981596
芊	0.25	0.25	0.5
芋	0.2857142857142857	0.14285714285714285	0.5714285714285714
芍	0.25	0.0	0.75
芎	0.0	0.5	0.5
抑	0.4117647058823529	0.4411764705882353	0.14705882352941177
芒	0.23333333333333334	0.36666666666666664	0.4
抒	0.625	0.375	0.0
抓	0.6835443037974683	0.11392405063291139	0.20253164556962025
抔	0.0	1.0	0.0
投	0.5513196480938416	0.3548387096774194	0.093841642228739
抖	0.5263157894736842	0.10526315789473684	0.3684210526315789
抗	0.7724137931034483	0.13793103448275862	0.0896551724137931
折	0.36893203883495146	0.38349514563106796	0.24757281553398058
芘	0.0	1.0	0.0
芙	0.4117647058823529	0.29411764705882354	0.29411764705882354
抚	0.7441860465116279	0.046511627906976744	0.20930232558139536
抛	0.9210526315789473	0.07894736842105263	0.0
芜	0.6666666666666666	0.0	0.3333333333333333
芝	0.39473684210526316	0.34210526315789475	0.2631578947368421
抟	0.8571428571428571	0.14285714285714285	0.0
芟	1.0	0.0	0.0
抠	1.0	0.0	0.0
芡	0.5	0.0	0.5
抡	0.0	1.0	0.0
抢	0.7349397590361446	0.14457831325301204	0.12048192771084337
护	0.34177215189873417	0.37130801687763715	0.2869198312236287
报	0.23628048780487804	0.27896341463414637	0.4847560975609756
芥	0.23076923076923078	0.34615384615384615	0.4230769230769231
芦	0.43243243243243246	0.13513513513513514	0.43243243243243246
抨	1.0	0.0	0.0
芨	0.0	0.0	1.0
芩	0.0	0.0	1.0
芪	0.0	0.0	1.0
披	0.6753246753246753	0.2727272727272727	0.05194805194805195
芫	1.0	0.0	0.0
抬	0.7727272727272727	0.18181818181818182	0.045454545454545456
芬	0.2727272727272727	0.18181818181818182	0.5454545454545454
芭	0.8333333333333334	0.08333333333333333	0.08333333333333333
芯	0.17647058823529413	0.3235294117647059	0.5
花	0.3017429193899782	0.35838779956427014	0.33986928104575165
抱	0.5833333333333334	0.2962962962962963	0.12037037037037036
芳	0.32432432432432434	0.16216216216216217	0.5135135135135135
抵	0.582089552238806	0.31343283582089554	0.1044776119402985
抶	0.0	1.0	0.0
芷	0.125	0.5	0.375
芸	0.4444444444444444	0.3333333333333333	0.2222222222222222
抹	0.4418604651162791	0.3953488372093023	0.16279069767441862
芹	0.14285714285714285	0.14285714285714285	0.7142857142857143
押	0.45454545454545453	0.21212121212121213	0.3333333333333333
抽	0.7745098039215687	0.21568627450980393	0.00980392156862745
芽	0.17391304347826086	0.21739130434782608	0.6086956521739131
芾	0.0	0.0	1.0
抿	1.0	0.0	0.0
苁	0.5	0.5	0.0
拂	0.5333333333333333	0.13333333333333333	0.3333333333333333
拄	0.5	0.5	0.0
苄	0.0	0.5	0.5
担	0.4444444444444444	0.2962962962962963	0.25925925925925924
拆	0.8222222222222222	0.15555555555555556	0.022222222222222223
拇	0.3333333333333333	0.6666666666666666	0.0
苇	0.2857142857142857	0.2857142857142857	0.42857142857142855
拈	0.8125	0.1875	0.0
拉	0.3660531697341513	0.3660531697341513	0.26789366053169733
拊	0.6	0.4	0.0
苋	0.5	0.0	0.5
拌	0.2857142857142857	0.5714285714285714	0.14285714285714285
苌	1.0	0.0	0.0
拍	0.45454545454545453	0.24475524475524477	0.3006993006993007
苍	0.6833333333333333	0.23333333333333334	0.08333333333333333
拎	1.0	0.0	0.0
苎	1.0	0.0	0.0
苏	0.5877862595419847	0.26717557251908397	0.1450381679389313
拏	0.3	0.6	0.1
拐	0.5909090909090909	0.13636363636363635	0.2727272727272727
苑	0.0	0.21739130434782608	0.782608695652174
拒	0.5172413793103449	0.20689655172413793	0.27586206896551724
苒	0.0	0.0	1.0
拓	0.5151515151515151	0.30303030303030304	0.18181818181818182
苓	0.0	0.25	0.75
拔	0.5036496350364964	0.2773722627737226	0.21897810218978103
苔	0.4	0.2	0.4
苕	0.0	0.0	1.0
拖	0.6428571428571429	0.3	0.05714285714285714
苗	0.2875	0.125	0.5875
拗	0.375	0.375	0.25
拘	0.4186046511627907	0.37209302325581395	0.20930232558139536
拙	0.32432432432432434	0.1891891891891892	0.4864864864864865
拚	1.0	0.0	0.0
招	0.51171875	0.328125	0.16015625
苛	0.6	0.3	0.1
拜	0.43617021276595747	0.23404255319148937	0.32978723404255317
苜	1.0	0.0	0.0
苞	0.2727272727272727	0.2727272727272727	0.45454545454545453
拟	0.3191489361702128	0.5106382978723404	0.1702127659574468
苟	0.3333333333333333	0.3333333333333333	0.3333333333333333
苡	0.0	0.8333333333333334	0.16666666666666666
拢	0.0	0.15384615384615385	0.8461538461538461
拣	0.2857142857142857	0.42857142857142855	0.2857142857142857
苣	0.0	0.0	1.0
拥	0.4888888888888889	0.35555555555555557	0.15555555555555556
若	0.24436090225563908	0.5939849624060151	0.16165413533834586
苦	0.36444444444444446	0.30666666666666664	0.3288888888888889
拦	0.7619047619047619	0.09523809523809523	0.14285714285714285
拧	1.0	0.0	0.0
拨	0.6101694915254238	0.22033898305084745	0.1694915254237288
择	0.3064516129032258	0.41935483870967744	0.27419354838709675
苫	0.16666666666666666	0.8333333333333334	0.0
括	0.2727272727272727	0.22727272727272727	0.5
拭	0.5454545454545454	0.2727272727272727	0.18181818181818182
拮	1.0	0.0	0.0
拯	0.375	0.5	0.125
苯	0.4230769230769231	0.19230769230769232	0.38461538461538464
英	0.5419161676646707	0.2844311377245509	0.17365269461077845
拱	0.5483870967741935	0.2903225806451613	0.16129032258064516
拳	0.2815533980582524	0.30097087378640774	0.4174757281553398
拴	1.0	0.0	0.0
苴	0.0	1.0	0.0
拷	0.4166666666666667	0.16666666666666666	0.4166666666666667
苷	0.25	0.25	0.5
苹	0.6666666666666666	0.2222222222222222	0.1111111111111111
苻	1.0	0.0	0.0
拼	0.6470588235294118	0.13725490196078433	0.21568627450980393
拽	0.5714285714285714	0.07142857142857142	0.35714285714285715
拾	0.36538461538461536	0.46153846153846156	0.17307692307692307
拿	0.5121951219512195	0.25203252032520324	0.23577235772357724
持	0.3020833333333333	0.4322916666666667	0.265625
茁	1.0	0.0	0.0
挂	0.49635036496350365	0.24817518248175183	0.25547445255474455
茂	0.1794871794871795	0.2564102564102564	0.5641025641025641
范	0.24	0.48	0.28
茄	0.16666666666666666	0.5555555555555556	0.2777777777777778
茅	0.5263157894736842	0.34210526315789475	0.13157894736842105
指	0.4709480122324159	0.3241590214067278	0.20489296636085627
挈	0.3333333333333333	0.4444444444444444	0.2222222222222222
按	0.6964285714285714	0.125	0.17857142857142858
茉	0.25	0.75	0.0
茎	0.0625	0.3125	0.625
挎	0.6666666666666666	0.3333333333333333	0.0
茏	0.0	0.0	1.0
挑	0.7142857142857143	0.2077922077922078	0.07792207792207792
茔	0.0	0.0	1.0
茕	0.375	0.375	0.25
挖	0.7837837837837838	0.10810810810810811	0.10810810810810811
茗	0.0	0.3333333333333333	0.6666666666666666
挚	0.3333333333333333	0.1111111111111111	0.5555555555555556
	0.0	0.0	1.0
挛	0.125	0.25	0.625
茛	0.0	0.0	1.0
茜	0.3333333333333333	0.16666666666666666	0.5
挝	0.0	0.0	1.0
茝	0.0	1.0	0.0
挞	0.25	0.25	0.5
